system:time_start,LST_Day_1km
"Feb 19, 2019","15,443.479"
"Feb 20, 2019","15,535.688"
"Feb 21, 2019","15,414.454"
"Feb 22, 2019","15,389.728"
"Feb 23, 2019","15,260.791"
"Feb 24, 2019",
"Feb 25, 2019","15,313.709"
"Feb 26, 2019",
"Feb 27, 2019","15,668.346"
"Feb 28, 2019","14,993.781"
"Mar 1, 2019","15,422.917"
"Mar 2, 2019","15,472.146"
"Mar 3, 2019","15,402.282"
"Mar 4, 2019","15,766.391"
"Mar 5, 2019",
"Mar 6, 2019","15,865.124"
"Mar 7, 2019","15,364.886"
"Mar 8, 2019",
"Mar 9, 2019","15,587.827"
"Mar 10, 2019","15,669.025"
"Mar 11, 2019","15,540.408"
"Mar 12, 2019",
"Mar 13, 2019","16,035.793"
"Mar 14, 2019","15,237.398"
"Mar 15, 2019","15,865.361"
"Mar 16, 2019","15,571.625"
"Mar 17, 2019","15,682.211"
"Mar 18, 2019","15,839.626"
"Mar 19, 2019","15,516.821"
"Mar 20, 2019","15,807.097"
"Mar 21, 2019",
"Mar 22, 2019","16,014.727"
"Mar 23, 2019","15,621.435"
"Mar 24, 2019",
"Mar 25, 2019","15,710.584"
"Mar 26, 2019","15,614.939"
"Mar 27, 2019","15,606.633"
"Mar 28, 2019",
"Mar 29, 2019","15,728.114"
"Mar 30, 2019","15,485.874"
"Mar 31, 2019","15,895.664"
"Apr 1, 2019","15,433.139"
"Apr 2, 2019","15,577.238"
"Apr 3, 2019","15,632.069"
"Apr 4, 2019",
"Apr 5, 2019","15,721.429"
"Apr 6, 2019",
"Apr 7, 2019","15,357.914"
"Apr 8, 2019","15,378.449"
"Apr 9, 2019","15,559.954"
"Apr 10, 2019","14,946.197"
"Apr 11, 2019",
"Apr 12, 2019","15,786.548"
"Apr 13, 2019",
"Apr 14, 2019","15,827.068"
"Apr 15, 2019","14,964.43"
"Apr 16, 2019","15,825.426"
"Apr 17, 2019","15,177.147"
"Apr 18, 2019","15,736.228"
"Apr 19, 2019","15,855.651"
"Apr 20, 2019","15,484.144"
"Apr 21, 2019","15,883.514"
"Apr 22, 2019",
"Apr 23, 2019",
"Apr 24, 2019",
"Apr 25, 2019",
"Apr 26, 2019",
"Apr 27, 2019",
"Apr 28, 2019","15,229.772"
"Apr 29, 2019",
"Apr 30, 2019","14,790.518"
"May 1, 2019","15,109.315"
"May 2, 2019","15,263.877"
"May 3, 2019","15,306.386"
"May 4, 2019","15,213.928"
"May 5, 2019","15,057.426"
"May 6, 2019","14,962.735"
"May 7, 2019","15,201.082"
"May 8, 2019",
"May 9, 2019","15,253.768"
"May 10, 2019","14,909.404"
"May 11, 2019","14,785"
"May 12, 2019","14,648.742"
"May 13, 2019",
"May 14, 2019","14,999.232"
"May 15, 2019",
"May 16, 2019",
"May 17, 2019","15,154.535"
"May 18, 2019","15,235.705"
"May 19, 2019","14,940.473"
"May 20, 2019",
"May 21, 2019","14,801.913"
"May 22, 2019","14,908.454"
